source_file,source_row_id,feature_fingerprint,n,p,k,ph,temperature,rainfall,crop_label,split
Crop_Recommendation.csv,886,7bdb55c1f1235f8ea6fd38167e197baa6ef373621756a902ae08b8e5a0d4009c,28,67,21,6.250994223,21.79792649,46.62370222,lentil,train
Crop_Recommendation.csv,887,5efcd789850dbe71f8127ccb428d8fd2b04c95ba66101a24032e18b7ae38369d,28,79,16,6.052184881,24.70626432,53.12442925,lentil,train
Crop_Recommendation.csv,888,b9a3ca7020ad41c19ee00a05de01835f163dab3dd0f2704ca54a385596a891d9,40,61,22,7.002216044,20.94981756,44.23913012,lentil,train
Crop_Recommendation.csv,889,cd83881f0714cdaac6e2a11c3e90a61468d0e582bca333aaad95556c70dcb519,10,70,19,7.272427638,24.84918386,41.61080544,lentil,train
Crop_Recommendation.csv,890,cfcb5a6d18ed7f452e4bf1df91618ef530649ed9e0a4fd8f8219cb73f9232d11,12,80,19,5.962001484,21.91041045,36.10211371,lentil,train
Crop_Recommendation.csv,891,1dc7e7f7a0691c914f782d3c4348eb983637c688422f710c5de443b8215c6de0,37,77,20,7.080506001,25.93381964,51.02372773,lentil,train
Crop_Recommendation.csv,892,634c2be8f0ef8ab997e849afb1418adaffdb5a63a0b3318afb103257c0058e62,0,67,22,6.593798387,29.82112112,51.56461082,lentil,train
Crop_Recommendation.csv,893,ab9e3dcbd12d52ff56120543825ebb95d74302999da98fa5432a843c96d95e48,7,73,25,7.28805662,27.52185591,45.20841071,lentil,train
Crop_Recommendation.csv,894,f6666d6fab0b803b4f7cac44077d752506d5ab34ef40fc7b0c848f559e0f8f86,10,56,18,7.32710972,27.99627907,46.10585191,lentil,train
Crop_Recommendation.csv,895,03dc2f599fc0b032fe04301a96e0b3dc521655bc0b58cfabaeb7311641765871,39,70,15,6.366355781,20.76774783,47.9271552,lentil,train
Crop_Recommendation.csv,896,539b478ecdd43929f79bad9bd785999a90525df005613fed2e9b2994d33d59a3,26,56,22,7.011121216,23.05276444,52.60285259,lentil,train
Crop_Recommendation.csv,897,5f89a32703428db70762fe0582155d0614901802a9070358703047a7c4de96be,9,77,17,6.280725549,21.65845777,38.07659414,lentil,train
Crop_Recommendation.csv,898,12b30aa7f8c00f626adcad26debfbe4c112391e90b260bbf69cf5f36bcb8d310,4,59,19,7.621494566,26.25070298,40.8106299,lentil,train
Crop_Recommendation.csv,899,422d4af578abb3218f136225faa4a809984de4927a6d381f2554a39acfd7b3f5,34,73,15,7.630424083,20.97195263,53.10207889,lentil,train
Crop_Recommendation.csv,102,14687e5a4b05efe36a2465e8b7cfde38db9ef988941770b3431147a6cb2b27ac,61,44,17,6.931756558,26.10018422,102.2662445,maize,train
Crop_Recommendation.csv,103,1fb281c944dad297d515f68f383742ca9c1c3e917d1f999b43093be7375973da,80,43,16,6.657964753,23.55882094,66.71995467,maize,train
Crop_Recommendation.csv,104,d6161992eda908eea1937fa1ce5ce39fedc64f6862f0fac8151cf229da6fa4d5,73,58,21,6.596060648,19.97215954,60.65171481,maize,train
Crop_Recommendation.csv,106,cade59ad709942d20b9dc66c20adeb34984b21544bc62a71ca9754235efb15bd,68,41,16,6.158830619,21.77689322,102.0861694,maize,train
Crop_Recommendation.csv,107,29bf9fc8e47fc056eb8745f22bf2770ca3b861f83776531cbb09c43842cca2a5,93,41,17,6.047906679,25.6217169,105.4654703,maize,train
Crop_Recommendation.csv,108,ac0e109e94cd20d1dc6455fc4b2593332c93a81d0b7e0cbf74701289350a3dd2,89,60,19,5.913664501,25.19192419,78.06639649,maize,train
Crop_Recommendation.csv,110,894f5e161cc3724b38d21577eeb6b59c46021ee276f434eee03d66919a7050fb,67,60,25,5.750254943,24.92162194,109.2162279,maize,train
Crop_Recommendation.csv,112,40b366334a2c81a43098449324f0c06b276327e7bc18331c646ea360e0a300cf,90,49,21,6.472523287,24.84016732,74.05474936,maize,train
Crop_Recommendation.csv,113,f9d6c35d56432f890fdf9c4820886ed8c36f6e6efaa0dd7a7a9378a3e241e48c,62,52,16,6.967057762,22.27526694,63.87020584,maize,train
Crop_Recommendation.csv,114,2b0fb2b033ceb53a5edcdcc7945a747585be835920c45e80e8ebc21697cf54a0,92,44,16,6.082973754,18.87751445,94.76189431,maize,train
Crop_Recommendation.csv,116,a4fdc4917f7628e00a04d3a64d15d0e2912c7f442d89e7463a59770bbd6bf5eb,63,58,22,6.204747653,18.25405352,63.72358154,maize,train
Crop_Recommendation.csv,117,817a112d4a13daaf98fc713a697b2076e8207cfdac1383ea127bbb503e8b3660,70,47,17,6.600827017,24.6129118,104.1626147,maize,train
Crop_Recommendation.csv,118,511f63784511e091de7c6b0c94f3e83e49cc51bb00400418dc3e20935399d8d6,61,41,17,6.021902237,25.1420613,76.68456006,maize,train
Crop_Recommendation.csv,119,34d86c48f7708d9c9f5a58439e7b9f694967ecd9f2f330bffaa1c278f2c14a12,66,53,19,6.033550195,23.09348056,65.49730729,maize,train
Crop_Recommendation.csv,120,ecd984c2ea84623efacab48e72e666e8441f725855dc3ee9d1768cc4a96470f9,74,55,19,6.28886807,18.05033737,84.23613484,maize,train
Crop_Recommendation.csv,122,28af64a5888d2469b46f728a9a2b9fc9475602cde1df0d749993455361a472bb,99,50,15,5.573286437,18.14710054,88.07753741,maize,train
Crop_Recommendation.csv,124,9a1c090c31a30a1fb6e800cab0adb27254bb56bd343012a55124a8ee0445b6dc,83,45,21,5.716222912,18.83344471,79.7532896,maize,train
Crop_Recommendation.csv,125,61152a69565b2c1467c607489a46d07b889ab55ec0ca8dc3f9b522f7f9f2134f,100,48,16,5.54990242,25.71895816,74.51490791,maize,train
Crop_Recommendation.csv,126,18e32d0328f825b5f467f3d92091453de36fcbb14614643cc9d5cf4b101f8674,79,51,16,6.586244581,25.33797709,96.46380213,maize,train
Crop_Recommendation.csv,127,d771c3d191519bcec3053e1b19bfced3683803b04bc8da2dd67c0650c07a9387,94,39,18,5.893093135,23.89114571,102.8301942,maize,train
Crop_Recommendation.csv,128,48a72a7b2a2f675cb8891664d71b90f25582e3bc83640b2e82686e5dfe620bf1,75,49,15,5.918263801,21.53574127,102.4852929,maize,train
Crop_Recommendation.csv,130,0f884bde2b13a7b518cc25beec2f588ef82b82b95e3e97a5be341b9163939b17,87,54,20,6.576418207,25.61707368,108.8303762,maize,train
Crop_Recommendation.csv,132,0352b87743a40a79353f20d6546b38153e60091aa424f1d8693be4be4901ea62,63,43,19,6.641906353,18.51816776,90.988051,maize,train
Crop_Recommendation.csv,133,377028c301c1746de63c6b1fb40dfe7f8b9869d6ec9f64c9b0b67c29d4672f65,84,57,25,6.489040367,22.53510514,64.40866039,maize,train
Crop_Recommendation.csv,134,149296fd5efd246c9f52b1a4bd687fdb48e4a4ea52fc1819dab1cc22c000235a,64,35,23,5.680361038,23.02038334,63.03843397,maize,train
Crop_Recommendation.csv,135,aa776a2c731ef2a0bb73b3b28dad8e7f0d1385bcceee0c65404bb4f3ba2713e7,60,46,22,6.625404348,24.89364635,87.9298085,maize,train
Crop_Recommendation.csv,138,686f54523263f6849be00f65c31f36c9c76e8905632d419c397eb2d2a50f2eee,86,55,21,6.803931519,21.54156232,109.7515385,maize,train
Crop_Recommendation.csv,139,88bfec260319493b15572e01626b6a5fe259f4558b3a82ecae497efc4c0955c2,98,35,18,6.252797548,23.79746068,91.76337172,maize,train
Crop_Recommendation.csv,142,0ea095327c7bd67055d47d2ef7345c58e3807901146a282ec64ed51ccadf58b6,60,44,23,5.722579819,24.7947077,76.72860067,maize,train
Crop_Recommendation.csv,143,69b500e3702daf54fc584d8f3b063069595112f025969695bd50e8a541541b11,74,48,17,6.430616465,21.63162756,69.21803098,maize,train
Crop_Recommendation.csv,144,c22c252cf46387ff2c01fab452d42b97a8755439f3b74c33dc48a1dcac50e7f0,89,60,17,5.983952675,25.37548751,101.7004306,maize,train
Crop_Recommendation.csv,145,49e3c8bb8af5816b4c669b32ecca9103e68237087472f41245600ab4f7af4599,69,51,23,6.80163854,22.21738222,106.6213157,maize,train
Crop_Recommendation.csv,148,f8b47531130c0f1b383ebf4cc6d86b0da86088c2da16a935aa9ca78d67cd7905,74,58,18,6.727303282,20.03728219,109.024141,maize,train
Crop_Recommendation.csv,149,55c4313149142da32bf8d8d9bff032f43dc7d7e5cd110486e75fc5a1bf1b9226,74,43,23,6.325235159,25.95263264,99.57981207,maize,train
Crop_Recommendation.csv,150,3015cf57fc0ed2c722c2f705c34d96bba01a55ce6ee0552a2c19b21129d581e3,63,43,17,6.807487794,19.28889933,71.3195307,maize,train
Crop_Recommendation.csv,152,e2935e8c4d3458567a9b2afcc6a6d6b74f6ecf337ea6237cead181e24a86f069,77,36,23,6.648725327,24.71417533,88.45361858,maize,train
Crop_Recommendation.csv,153,0e6e65302929bc42c231f76a7637e578d808bb5e6463f4575ee5d0445d068a01,87,60,23,6.439071996,20.27317074,62.50351892,maize,train
Crop_Recommendation.csv,156,73ec6d625686e6145bc3e10a334e5dcf49a76441360babf1d26bf5c8b589f94d,95,38,22,5.730617109,19.84939404,100.7689246,maize,train
Crop_Recommendation.csv,158,26e5331471eb60c0c239603875aea9833655ba995b438042edd47f93fe5465c3,77,58,19,5.791649933,22.8056033,101.5952794,maize,train
Crop_Recommendation.csv,159,cd63f9728fba29784eb129bd9c74d6804c72760ab83fd29f844c09564541a250,66,44,20,6.740000688,19.0781471,80.72515943,maize,train
Crop_Recommendation.csv,160,0d481dbc8f5e2e7b64554a65f893fdfdcac7d8a6faeeebd2e633a505eb41519c,63,35,16,6.272417541,22.02720976,83.73280082,maize,train
Crop_Recommendation.csv,161,2ea950e2c510fcf4e58f18cc0e7a073255092c59afc867d2e0a8cd5977a96fbd,79,45,20,5.715208817,23.80546189,89.9622014,maize,train
Crop_Recommendation.csv,162,1f0a992b655dec855e387ee299ded32c7982b6f25394e24901246322eb30e737,72,60,25,5.773454729,18.52510753,88.10234397,maize,train
Crop_Recommendation.csv,164,67fe7d0757a5d440eb5dd5e405e6348835092692ba0e29c41ad9f2a4a70b0fa9,86,36,24,5.787268394,26.54986394,73.33636055,maize,train
Crop_Recommendation.csv,165,302abbacdea701afb1b5065ef5826ee425d3f0b6aa2896bdc7a1ad16e61f5b73,76,48,18,5.77597783,19.29563411,83.21030571,maize,train
Crop_Recommendation.csv,166,55d52d76e493d0438986ac26c498d0a3fc88ac0df9d367f5e856dd2836d5c612,75,53,18,6.864793607,20.68899915,103.651438,maize,train
Crop_Recommendation.csv,167,afb428ebb13fcdbe8e16a2546a7f8954f6de50d4e23611e62affeaa6de70ac1e,81,45,23,6.192360003,19.32666088,84.22969177,maize,train
Crop_Recommendation.csv,169,337facb75f2127eb59ea22fa6bb1092f7502bafb2a1b5dc9b5fde1e43c9536be,71,35,24,5.826426917,22.27373646,67.96704792,maize,train
Crop_Recommendation.csv,170,cb8dca27b0555bcda1b3e279b5d3a7e54ba6b8fd10bb9e827a8a3634962b4622,96,54,22,6.960358276,25.70196694,83.20711308,maize,train
Crop_Recommendation.csv,171,703b833122f9a01382d90c2fd5fba112d94552b8a2740f5df6393895db1700a4,99,39,18,6.11275104,19.20129357,87.85092352,maize,train
Crop_Recommendation.csv,173,8a95310d28210d1219b5b6bffc5bf688266ff983d2c8332601ad0dd18f3bfc5b,86,37,16,5.561510732,20.51716779,67.61013737,maize,train
Crop_Recommendation.csv,174,f7d0964b015f7cb647665806d31249c0c99e4adbf029a9fbbb73036a656561a7,94,50,19,5.873242491,23.30355338,97.59081274,maize,train
Crop_Recommendation.csv,175,0d852bb21df4346b1cd52f8fa0b080b4367449eda7638db5a3a9d1fd2fbb8fb3,76,39,24,6.995843776,24.2547451,64.23845455,maize,train
Crop_Recommendation.csv,176,29ef6065fdcc8ea9485e13ce5bbaed4d7d591e7529975053cf461ad86e368407,77,52,17,5.714799723,24.86374934,75.82270467,maize,train
Crop_Recommendation.csv,177,4a7fd8f41061345b89f873363eaee2c94d2bdac92d705e0dacf32fefaf937400,74,39,23,6.78073637,22.6265115,88.17251033,maize,train
Crop_Recommendation.csv,179,3418d35aefd3aebae0de4d7bcc48154e7aefb67585bbc5e836bf2dcf0963bc79,63,42,21,5.798423908,23.26237612,67.10225139,maize,train
Crop_Recommendation.csv,181,d12336c726357b7c4559be175c0063ced0e302a4f31e06fe61301212ccd44456,90,52,25,6.822586546,25.97482359,103.2234212,maize,train
Crop_Recommendation.csv,183,0ae600d0516e533540417058bd722cf68cd6366765b07e0cbcff0d9294f0d7e8,60,57,24,6.121294041,18.66116213,75.03247667,maize,train
Crop_Recommendation.csv,185,5a040c18bd8d75e76f65b51b13d7dee54ec4aff2aab59c3c0a615955102c687c,61,59,17,6.47444292,23.33844615,105.0083144,maize,train
Crop_Recommendation.csv,187,20be047439d13afc41e54c85ca94a3c4c040bc67858374d75e01b930b596e039,65,60,22,6.606984086,25.36768364,107.9124111,maize,train
Crop_Recommendation.csv,188,0bcb8fb03b2abb409b0d9fc69bc7c98a28ccb3a2db6a9beb8e6c565e14e9e3a6,78,37,22,6.330554389,25.34217103,74.52082026,maize,train
Crop_Recommendation.csv,190,bc499fb64cdabc1960ad6eb296bdae3c88a5cd8928797c4919973c563c743c20,92,60,23,5.721667141,18.66746724,69.93293255,maize,train
Crop_Recommendation.csv,191,06b9d9a205fd17fff2ed00dbd7a565eef86e64b52aad6a69a88ff7cb529551e9,79,59,17,6.644205485,20.37999665,108.5054416,maize,train
Crop_Recommendation.csv,193,7e35d3ed237b4ccaf456e0d7407de382aa886ac64d41d2b99596b05bb4334c0d,76,51,18,6.247040422,26.16985907,79.84925393,maize,train
Crop_Recommendation.csv,194,6f2de06d514575fdedd9aefac3d6cfef5762423ea503f93e3a53a37ee6b4ee9b,87,48,25,6.656730008,18.65396672,93.62039175,maize,train
Crop_Recommendation.csv,195,f92fe0d00462c90a67bbfc5457c4f6cf6e5179a21d7375309aaa22900760b236,71,60,22,6.2048017,26.07470121,85.75692395,maize,train
Crop_Recommendation.csv,196,2ec9447f153333aac47074d9938485de44fb7241995e78e85bb3913253545fe8,90,57,24,6.158860284,18.92851916,82.34162918,maize,train
Crop_Recommendation.csv,197,6baa751ca0f1522add20acdf26180cadefef36ba177aa957b28d0f01fbff0bf9,67,35,22,6.385684214,23.30546753,108.7603001,maize,train
Crop_Recommendation.csv,198,6e604871c9b32a1988880d85e6784efb3bb32e76d2b34a3f65270190a4b20673,60,54,19,6.417820493,18.74826712,70.23401597,maize,train
Crop_Recommendation.csv,199,fc141ca427daacc50a5160b166a86a234af9bd14ea96d93ec47746e2c9ad0570,83,58,23,6.381201909,19.74213321,65.50861389,maize,train
Crop_Recommendation.csv,1101,30f008b7822954e4c1bab9a8ab606790037edc5ffc727f764d4cec1da1e6c958,2,40,27,5.954626604,29.73770045,90.09586854,mango,train
Crop_Recommendation.csv,1102,de5b5f98358a31e435ce364d62fb9d15b62055566f1f59958faddd72844f3bc2,39,24,31,4.757114897,33.55695561,98.67527561,mango,train
Crop_Recommendation.csv,1104,2a708311fce36eb86a02906f7e3f2aacbfb10190045ff6751ace1b3049b59d7b,25,22,25,5.977413803,33.56150184,95.70525913,mango,train
Crop_Recommendation.csv,1105,af1996f83c1ff0bd0fda60af6c65cfca621a0ebd92dcd8ce3b1799383725c254,0,21,32,6.430139436,35.89855625,92.19721736,mango,train
Crop_Recommendation.csv,1106,f775fc83ada37b8fd5b387245a9dd4ad7fd960f572305779dc05a822e1344987,20,19,35,6.113935087,34.17719782,98.00687989,mango,train
Crop_Recommendation.csv,1109,f2a014c75630caf7d1646b1b9870a33b4904612f7b73de6204297d107ec82fe3,11,36,33,5.978634285,35.99009679,95.3713484,mango,train
Crop_Recommendation.csv,1111,cd4bf9777301c6d92f817649c9340a108967c6d34c61afb9dc25044e35494155,18,19,27,4.772385986,27.75518664,94.11213345,mango,train
Crop_Recommendation.csv,1112,9b7accf9a4d65f862506f0348503af41b3827f27eef8db1c93f7fad35b661722,23,23,27,5.161148592,34.72413192,97.31258083,mango,train
Crop_Recommendation.csv,1113,072fc605608c3e903e1bed41dc3af18413b6b3c59afa710e6a6a3371dfca833b,37,30,34,6.797779227,27.53907547,99.35408185,mango,train
Crop_Recommendation.csv,1114,e520ada5844f51456278d2917874d9012e68acafcdf42a70c3e1ed4137b38e73,11,27,30,6.39474303,27.69637763,89.85646496,mango,train
Crop_Recommendation.csv,1115,fa872cf5dd378a349bd99e090827530252dc1d6de68ea360d9b41170b3f8d7d8,12,19,31,5.566704378,27.25373364,91.87312479,mango,train
Crop_Recommendation.csv,1117,8bf9a57f1057d85601e8980afc31873f2833707172e2be80db463a0f7e7edf3d,37,38,32,5.417340525,31.85744939,91.55845821,mango,train
Crop_Recommendation.csv,1118,af7d1d4c00aa8ab07eb573acef4665adc13c1f5121a025ea364ad96d87f2768f,26,37,30,6.166173834,35.39986338,97.41054011,mango,train
Crop_Recommendation.csv,1119,b90155b17bce9b820cc87c2583e42231d81071497a041f4ff1466d44bf8383af,14,18,30,5.191265116,29.80747243,95.74606104,mango,train
Crop_Recommendation.csv,1120,fd6ba2b0f07f8f84acb841cdaaba349906bb4652e6edef88407755461ba98d14,40,16,35,4.954739564,34.16438906,98.33351125,mango,train
Crop_Recommendation.csv,1121,3dedbae6e6c11bceb4340cd84c86007899504045f91c23945456ef3b5b39e0a7,4,20,25,5.664587011,28.93270187,99.9834242,mango,train
Crop_Recommendation.csv,1122,aa8fb1589c9d143468bdf58b939941c827e5c8daf4719db13cad165616f4fdbb,36,25,33,5.548584852,27.98392787,99.61465679,mango,train
Crop_Recommendation.csv,1123,a007a53b2978ec1e13048cc37d7e79e1d4b792cbf7f6a13334af5495a7b701bf,30,17,31,6.804437106,31.20478173,94.62954663,mango,train
Crop_Recommendation.csv,1124,1ff7fa9ec5aa07e96e3a847aadbb6ccc782ad60d96f833cfd39f1023195297ad,28,37,28,6.097869767,32.13409675,98.63333684,mango,train
Crop_Recommendation.csv,1125,bff408fdb21ccad99f61b96c28229808500a071c94597662938d9d8ce8ba9ee0,38,15,30,5.075504537,28.91862016,97.01331604,mango,train
Crop_Recommendation.csv,1126,eb543058fad9783b664dab49049df474ec97e3a63e40c0c77052782bf7d35936,12,37,30,4.546466109,31.09779147,90.28624348,mango,train
Crop_Recommendation.csv,1127,9033dc0915288c2605a519b3f6e1b17250c4c61c64f05e775afae406e745706c,38,19,31,5.855119268,34.73823882,90.65022183,mango,train
Crop_Recommendation.csv,1128,d223e3f9273d1832852769a35acc7125874fd2363fe9c76f5ed979e3c595fa4b,8,33,29,6.442393461,29.98080499,91.82271568,mango,train
Crop_Recommendation.csv,1129,b3a0a20a09d1a369013d4354b0afdf471af5aba8cfa4a916240eb8bf79bfe916,15,27,28,4.507523551,33.80398664,90.82549241,mango,train
Crop_Recommendation.csv,1130,e1d97731036737d185a8f58e47043b5f780ecf1c8c552bf91cd5d37fb91400fb,34,16,25,6.10729559,30.07202564,92.09609766,mango,train
Crop_Recommendation.csv,1131,0debddef8c7609dce5f163b03f10b560b3bc2805d97785868e8b165cf9a97b6d,11,36,31,6.47544932,27.92063282,100.2585673,mango,train
Crop_Recommendation.csv,1133,a1e2bd289404b91852dd1ddabffa35569b9d580432f041a9e0f60e4657cfba34,12,31,26,5.395275719,35.7877738,100.2160615,mango,train
Crop_Recommendation.csv,1136,12c8c2bd7e26894366aa21c9e019803e516bb2f1e982331f764333baf0a43d0f,1,30,29,6.434197756,28.33333307,91.67241761,mango,train
Crop_Recommendation.csv,1138,39b0ee86791598c5aed61db2f9d2b951e2c10da01338e1debf55ef2cb7b65d35,35,18,26,5.279388967,31.99490489,97.38741498,mango,train
Crop_Recommendation.csv,1139,60c08d74e593fd876cf0a941058b56953faab48437b02279abc4f305f76241a1,4,40,26,6.720041791,27.58258929,95.8445641,mango,train
Crop_Recommendation.csv,1140,ee8456344dcba9156c1c9a0cda0fb814921428e59069f022f5ae9ea16afef377,9,29,34,5.72742254,29.38471637,100.8124659,mango,train
Crop_Recommendation.csv,1141,9f660d2a4e701b19ae2b3763cece3b873bcb26fcef849eef0cc84cecc2b771a8,2,38,33,4.691396195,32.38697531,90.21633216,mango,train
Crop_Recommendation.csv,1142,f6d25d2c85c05f8a42672ac03873b7e159e57b7ddd3ebbf7a3ec016a7876cb4b,26,32,32,6.810186079,30.91471455,90.14047759,mango,train
Crop_Recommendation.csv,1143,38d8e47a972dc9c25f5ba1ccb20ab51afd766165a1edb69567542fc713e713d1,34,38,31,6.454045329,35.37775595,97.41586402,mango,train
Crop_Recommendation.csv,1144,de404144a3ab39f6269aee09433b0e9e86f2fd20385e04f952656495602d467a,5,32,33,5.842763773,32.32362177,93.36718816,mango,train
Crop_Recommendation.csv,1145,8e4cfb395baff436f3abeb66838d408ee43d145f269d22b9168e3a3a75107918,31,29,26,5.024124684,28.22373428,97.76832322,mango,train
Crop_Recommendation.csv,1147,c838d3ef11d255fea8ff17488b87e7c0ccce6f10a9d9b4fd8386e10626b2b3d1,36,19,32,4.94295037,27.10710832,92.37238878,mango,train
Crop_Recommendation.csv,1148,45881fc307a53d924b2251b7231a202908bc220ca531fcc2e2e807f410491d70,7,17,26,6.414526606,34.89226666,91.63074547,mango,train
Crop_Recommendation.csv,1149,d7399557750f62d5b23db4e472cfcf92ee2866d9e45a63762b942e23be4911a4,38,15,27,6.777788126,33.7462686,92.26439205,mango,train
Crop_Recommendation.csv,1152,15a138630f548e000bde20fd40f441f73771d55a18afe22542f918da8988db86,21,31,32,5.254532213,35.38598705,90.29643888,mango,train
Crop_Recommendation.csv,1153,107bc90e6cf318c23a7ad3a4bc5834c063c05bec778b5391ef0e33e50739675d,37,36,27,5.910634533,27.5529736,90.40332704,mango,train
Crop_Recommendation.csv,1156,6634d3f913a02fe0fc203aa4b22828629bd484a1da7c0930a64669b7bbe88e5d,24,33,35,5.342866119,29.26382931,100.7586226,mango,train
Crop_Recommendation.csv,1158,2019a79e5cd5dbf366a4ebea4e480c024e262c2e6c9a096b0d575c074793b874,22,17,26,4.754435025,28.69818144,99.642454,mango,train
Crop_Recommendation.csv,1160,3bdd70183f336d8cd194b6e7e755c450865430743c2558522b1d5c3ae8a798db,29,35,28,6.967417766,28.3471611,90.40260445,mango,train
Crop_Recommendation.csv,1161,b880ff19286024acfd81a00fdce18dd2da8879c42568e36a3ac0bf4c54d98ccf,22,28,26,4.947683034,27.67256197,92.84991507,mango,train
Crop_Recommendation.csv,1162,208748a0261ebe580e4626a71f5c796f14d3fa71120e1066d3cc3e3721d65543,23,24,32,5.630619901,28.1218093,93.30247448,mango,train
Crop_Recommendation.csv,1163,aaa20a269ced18af4c6997226160a7e0a9c80697de67ac79c1d43efa5490c7ca,1,35,34,6.27339822,30.79375683,92.21318555,mango,train
Crop_Recommendation.csv,1164,fe494be474d65a79e35e751faf1e3f305a9b083f70f129ea6b4ec99ea9f0684c,2,24,34,6.472774648,28.89409382,94.76322976,mango,train
Crop_Recommendation.csv,1166,6ec650de111733c1f95d65dc85c59b49f9188c90e40b2f0673b1ee021582bc20,15,36,27,5.643710216,27.78912455,91.01152997,mango,train
Crop_Recommendation.csv,1169,69b09886aceb90732495e401d7d273349153e9d3aad7c1b5e92aebfe7ba903ae,33,31,34,5.421265283,31.32995611,89.78216168,mango,train
Crop_Recommendation.csv,1170,b604774d636a59115b1aa3508d7a9713058f2fcd23c3affe6870ed2df089979e,14,29,32,6.942520105,35.63627319,97.51952041,mango,train
Crop_Recommendation.csv,1171,9432ac20283781479bd2516ea27ce1c9b7ffe0e0f338f3a64c69770a7fcc78f0,18,20,26,5.435840509,31.66524687,89.98024312,mango,train
Crop_Recommendation.csv,1173,d4bbc21f8340649009c699a755410faeee04b72dba53e043412d54e7a9f784f0,20,30,27,4.74910393,27.81005614,95.89898581,mango,train
Crop_Recommendation.csv,1175,e2099057991d45753a2e6516b44ab62e06b61137e041df45b5fd67f83b954193,26,24,34,6.811291098,31.27180992,89.74409017,mango,train
Crop_Recommendation.csv,1176,84c605b712572b8785a9282b4fdff5ae80b2a79fa288d79d3cf95c4441a3485a,31,36,29,6.460542749,33.93679864,97.4611918,mango,train
Crop_Recommendation.csv,1177,26f9c9457e619107ace66a38d78c6ef9584f4a3013c8bf023fae355a5ae4e459,14,18,35,4.791146778,31.09154239,91.46664318,mango,train
Crop_Recommendation.csv,1178,fa1507bcc7f16d9b686c35be2ac25b289b72f9c7e32a77a33920c04c1bcd29c4,40,16,35,6.4841522,31.89356292,89.59371481,mango,train
Crop_Recommendation.csv,1179,9ff9194429d77756c0e06aea53729443fb840845d2d5d0b5a35f627e323a2db1,28,27,34,6.526654345,32.45465292,95.04871605,mango,train
Crop_Recommendation.csv,1180,02ca3b8c1707de2243439b86c79709e793b4e64ca8cb8e617272fb8646caeb7f,0,17,30,6.279133738,35.47478322,97.79072474,mango,train
Crop_Recommendation.csv,1181,9029e6fbdf5c9da8d9f33b8a7725f3b50eb4afde7e6af71358138ea35b79330e,1,29,29,6.052026047,27.32961444,93.53197359,mango,train
Crop_Recommendation.csv,1184,e9a0c3e97edba7a3525c6b1f5e126cd8eb261091b40e72d93eb1dc53d981a32e,7,28,35,4.66910839,30.02086169,96.63721027,mango,train
Crop_Recommendation.csv,1186,322646de7eb499cc1a148ee6a1574b199f084c1605279109500540cdacfe6a53,26,35,31,5.339556562,33.44619894,98.05089394,mango,train
Crop_Recommendation.csv,1189,22279801fdadf8ad21562ee95fe9c7361964a8b0ca9cb5b4c90680c945e04b3d,22,18,31,5.956027059,30.7645515,90.38503469,mango,train
Crop_Recommendation.csv,1190,ef9042ad86b4b3881c2b0595e22f7fc6f0af5724b7f83e6552607ab5f5a8b0ab,28,23,28,5.676032581,30.01821337,96.08745082,mango,train
Crop_Recommendation.csv,1193,26dfd1911dd4783bea8e2338943a3a52f55cf961f72cdd6e16591b6c5c6d6b40,8,37,33,6.128167757,28.07802689,97.45373619,mango,train
Crop_Recommendation.csv,1194,e0783ed5c1e587616b02d311829686b7c633138fec2a8c976247990640db13d0,39,16,27,4.934964765,35.53845018,91.54560427,mango,train
Crop_Recommendation.csv,1196,ca48afe241c94cee7185abda506c0e9ce076da5b2e537b80f3f8c9f2f67d05c9,19,38,26,4.525722333,31.48451729,93.17221967,mango,train
Crop_Recommendation.csv,1197,b0f18ed2974ba851f4bd22baddcaa2d600ffd8da65608cca753c9e7ff1633769,21,21,30,5.403908328,27.69819273,100.7720705,mango,train
Crop_Recommendation.csv,1198,102988efa02a7ea05c3bde5f31cf54eea578c01eac382154649b4d310a9e21e5,22,18,33,6.621623545,30.41235793,93.92375879,mango,train
Crop_Recommendation.csv,1200,2cb16f67a0e02474d66e728a87c549594b048319d8dca70484ed1e099aa51c8a,18,26,31,5.418475257,32.6112614,91.10190759,mango,train
Crop_Recommendation.csv,501,fdf572139c10f870c4c9d57ee4908f686bfffc4e16f5e506c9097aa9862bcae3,3,49,18,3.692863601,27.91095209,32.67891866,moth bean,train
Crop_Recommendation.csv,503,6bbd5aff45d29269c0e7291fd4e1375ac7b9338a52855cf95d1655de372927b8,36,58,25,8.399135958,28.66024187,36.92629678,moth bean,train
Crop_Recommendation.csv,504,5e45924009583be13063ae688921d619d2b1c1ce056dc73b114d9054287bfed6,4,43,18,8.840656256,29.02955344,72.98016599,moth bean,train
Crop_Recommendation.csv,505,08898cdfd035ea3b426b449362141a7d5ea11583e223f8f573b42f9da16bd534,29,54,16,8.153022903,27.78031515,32.05025323,moth bean,train
Crop_Recommendation.csv,507,051d936ca40abe75e09a35ffda984753538eaf89539a58de6640d549e8738446,14,55,15,8.050304395,27.33580911,73.44775287,moth bean,train
Crop_Recommendation.csv,508,656a6560b214763acd9f42530646ceb4f0d04249784b86ad3751f949f1e77927,5,35,20,9.679240873,28.92952635,66.35634104,moth bean,train
